State,HR,BR,HRV,HRwfm,BRwfm
4,77,7,0.8,-0.07,1.67
4,77,7,0.8,0.02,1.7
4,77,7,0.8,0,1.7
4,77,7,0.8,0,1.7
4,77,7,0.8,0.06,1.6
4,77,7,0.8,0.07,1.62
4,77,7,0.8,0.08,1.64
4,77,7,0.8,0.05,1.58
4,77,7,0.8,0.1,1.67
4,77,7,0.8,0.07,1.68
4,77,7,0.8,0.03,1.69
4,77,7,0.8,0.1,1.66
4,77,7,0.8,0.11,1.29
4,77,7,0.8,-0.37,1.2
4,77,7,0.8,-0.11,1.2
4,77,7,0.8,0.11,1.2
4,77,7,0.8,0.2,1.2
4,77,7,0.8,0.2,1.21
4,77,7,0.8,0.19,1.23
4,77,7,0.8,0.17,1.25
4,77,7,0.8,0.03,1.32
4,77,7,0.8,-0.02,1.36
4,77,7,0.8,0.04,1.61
4,77,7,0.8,-0.02,1.42
4,77,7,0.8,-0.02,1.45
4,77,7,0.8,-0.02,1.48
4,77,7,0.8,-0.01,1.51
4,77,7,0.8,-0.01,1.53
4,77,7,0.8,-0.02,1.55
4,77,7,0.8,-0.02,1.57
4,77,7,0.8,0,1.59
4,77,7,0.8,-0.02,1.39
4,77,7,0.8,0.21,0.68
4,77,7,0.8,0.11,0.61
4,74,7,0.8,0.04,0.54
4,74,7,0.8,0,0.48
4,77,7,0.8,0.31,0.75
4,74,7,0.8,-0.17,0.35
4,74,7,0.8,-0.24,0.29
4,74,7,0.8,-0.24,0.24
4,74,7,0.8,-0.07,0.41
4,74,7,0.8,-0.19,0.19
4,77,7,0.8,0.34,0.82
4,77,7,0.8,0.35,0.95
4,77,7,0.8,0.35,1.01
4,77,7,0.8,0.27,1.06
4,77,7,0.8,0.07,1.11
4,77,7,0.8,-0.19,1.14
4,77,7,0.8,-0.44,1.17
4,77,7,0.8,-0.57,1.19
4,77,7,0.8,-0.55,1.2
4,77,7,0.8,0.34,0.89
4,74,7,0.8,0.22,-0.32
4,74,7,0.8,0.21,-0.37
4,74,7,0.8,0.33,-0.41
4,74,7,0.8,0.95,-0.38
4,74,7,0.8,-1.62,0.29
4,74,7,0.8,2.03,-0.13
4,74,7,0.8,0.56,0.06
4,74,7,0.8,0.16,-0.27
4,74,7,0.8,1.9,-0.28
4,74,7,0.8,0.05,-0.22
4,74,7,0.8,-0.03,-0.17
4,74,7,0.8,0,-0.13
4,74,7,0.8,-0.15,0.11
4,74,7,0.8,-0.19,0.07
4,74,7,0.8,-0.2,0.03
4,74,7,0.8,-0.15,0.15
4,74,7,0.8,0.02,-0.03
4,74,7,0.8,0.12,-0.06
4,74,7,0.8,0.09,-0.1
4,74,7,0.8,-0.12,0
4,74,7,0.8,0.7,3.25
4,74,7,0.8,-0.1,3.31
4,74,7,0.8,0.13,3.38
4,74,7,0.8,0.29,3.43
4,74,7,0.8,0.35,3.45
4,74,7,0.8,0.37,3.44
4,74,7,0.8,0.47,3.41
4,74,7,0.8,0.61,3.35
4,74,7,0.8,0.74,3.13
4,74,7,0.8,0.8,2.98
4,74,7,0.8,-2.87,0.53
4,74,7,0.8,-2.63,0.79
4,74,7,0.8,-1.6,1.06
4,74,7,0.8,-0.75,1.33
4,74,7,0.8,-0.4,1.6
4,74,7,0.8,0.86,2.79
4,74,7,0.8,0.03,2.12
4,74,7,0.8,0.45,2.37
4,74,7,0.8,0.77,2.59
4,74,7,0.8,-0.25,1.87
4,74,7,0.8,0.02,1.33
4,74,7,0.8,0,-0.04
4,74,7,0.8,0.02,0.11
4,74,7,0.8,0.06,0.26
4,74,7,0.8,0.12,0.42
4,74,7,0.8,0.17,0.59
4,74,7,0.8,0.2,0.77
4,74,7,0.8,0.18,0.95
4,74,7,0.8,0.11,1.14
4,74,7,0.8,-0.12,1.73
4,74,7,0.8,-0.3,2.31
4,74,7,0.8,-0.17,1.93
4,74,7,0.8,-0.23,2.12
4,74,7,0.8,-0.36,2.49
4,74,7,0.8,-0.38,2.67
4,74,7,0.8,-0.36,2.83
4,74,7,0.8,-0.37,2.97
4,74,7,0.8,-0.37,3.11
4,74,7,0.8,-0.3,3.22
4,74,7,0.8,-0.06,1.53
4,74,7,0.8,-0.07,-1.39
4,74,7,0.8,-0.06,-1.3
4,74,7,0.8,-0.07,-1.35
4,74,7,0.8,-0.07,-1.43
4,74,7,0.8,-0.06,-1.24
4,74,7,0.8,-0.01,-1.51
4,74,7,0.8,0.03,-1.54
4,74,7,0.8,0.05,-1.57
4,74,7,0.8,-0.05,-1.47
4,74,7,0.8,-0.07,-1.18
4,74,7,0.8,0.01,-0.18
4,74,7,0.8,-0.01,-1.04
4,74,7,0.8,0.04,-0.31
4,74,7,0.8,0.05,-0.44
4,74,7,0.8,0.04,-0.56
4,74,7,0.8,-0.06,-1.11
4,74,7,0.8,0.03,-0.78
4,74,7,0.8,0.04,-0.87
4,74,7,0.8,0.03,-0.96
4,74,7,0.8,0.02,-0.67
4,75,7,0.8,0.02,-1.74
4,75,7,0.8,-0.03,-1.72
4,75,7,0.8,-0.02,-1.73
4,75,7,0.8,0,-1.74
4,75,7,0.8,0,-1.74
4,75,7,0.8,0,-1.74
4,75,7,0.8,-0.01,-1.74
4,75,7,0.8,0,-1.74
4,75,7,0.8,0.02,-1.73
4,75,7,0.8,0,-1.73
4,74,7,0.8,0.05,-1.59
4,74,7,0.8,0,-1.71
4,74,7,0.8,0.04,-1.7
4,74,7,0.8,0.04,-1.69
4,74,7,0.8,0.02,-1.68
4,74,7,0.8,0,-1.66
4,74,7,0.8,0,-1.65
4,74,7,0.8,0.02,-1.63
4,74,7,0.8,0.04,-1.61
4,75,7,0.8,-0.02,-1.72
4,75,7,0.8,-0.19,-1.49
4,75,7,0.8,-0.22,-1.47
4,75,7,0.8,-0.12,-1.46
4,75,7,0.8,0.03,-1.45
4,75,7,0.8,-0.06,-1.51
4,75,7,0.8,0.18,-1.44
4,75,7,0.8,0.2,-1.44
4,75,7,0.8,0.2,-1.43
4,75,7,0.8,0.13,-1.45
4,75,7,0.8,0.05,-1.53
4,75,7,0.8,-0.02,-1.71
4,75,7,0.8,0.07,-1.58
4,75,7,0.8,0.06,-1.6
4,75,7,0.8,0.03,-1.62
4,75,7,0.8,-0.01,-1.64
4,75,7,0.8,-0.04,-1.66
4,75,7,0.8,-0.05,-1.67
4,75,7,0.8,-0.03,-1.68
4,75,7,0.8,-0.01,-1.7
4,75,7,0.8,0.08,-1.56
4,75,7,0.8,-0.04,-1.11
4,75,7,0.8,0.05,-1.08
4,75,7,0.8,0.16,-1.05
4,75,7,0.8,0.21,-1.02
4,75,7,0.8,0.01,-0.91
4,75,7,0.8,0.02,-0.96
4,75,7,0.8,-0.02,-0.94
4,75,7,0.8,-0.08,-1.14
4,75,7,0.8,0.14,-0.99
4,75,7,0.8,-0.11,-1.17
4,75,7,0.8,-0.11,-1.2
4,75,7,0.8,-0.09,-1.23
4,75,7,0.8,0.14,-1.4
4,75,7,0.8,0.02,-1.38
4,75,7,0.8,-0.13,-1.36
4,75,7,0.8,0.18,-1.42
4,75,7,0.8,-0.19,-1.32
4,75,7,0.8,-0.11,-1.29
4,75,7,0.8,-0.07,-1.26
4,75,7,0.8,-0.21,-1.34
4,75,7,0.8,-0.03,-0.49
4,72,7,0.8,0.09,-0.31
4,72,7,0.8,0.08,-0.33
4,72,7,0.8,0.05,-0.35
4,72,7,0.8,0.02,-0.37
4,72,7,0.8,-0.01,-0.4
4,72,7,0.8,-0.01,-0.43
4,72,7,0.8,0,-0.46
4,75,7,0.8,-0.1,-0.52
4,75,7,0.8,-0.15,-0.55
4,75,7,0.8,0.05,-0.88
4,75,7,0.8,-0.05,-0.62
4,75,7,0.8,-0.01,-0.66
4,75,7,0.8,-0.02,-0.7
4,75,7,0.8,-0.02,-0.73
4,75,7,0.8,0.01,-0.76
4,75,7,0.8,0.02,-0.79
4,75,7,0.8,0.03,-0.82
4,75,7,0.8,0.04,-0.85
4,75,7,0.8,-0.12,-0.59
4,72,7,0.8,-0.01,-0.08
4,72,7,0.8,-0.05,-0.06
4,72,7,0.8,-0.05,-0.05
4,72,7,0.8,0,-0.03
4,72,7,0.8,0.01,-0.1
4,72,7,0.8,0.02,0.01
4,72,7,0.8,0.01,0.03
4,72,7,0.8,0.02,0.05
4,72,7,0.8,0.03,-0.01
4,72,7,0.8,-0.05,-0.12
4,72,7,0.8,0.08,-0.29
4,72,7,0.8,-0.13,-0.16
4,72,7,0.8,-0.07,-0.17
4,72,7,0.8,0.01,-0.19
4,72,7,0.8,0.05,-0.21
4,72,7,0.8,0.06,-0.23
4,72,7,0.8,0.05,-0.24
4,72,7,0.8,0.04,-0.26
4,72,7,0.8,0.06,-0.27
4,72,7,0.8,-0.12,-0.14
4,72,7,0.9,-0.01,0.27
4,72,7,0.9,-0.03,0.28
4,72,7,0.9,-0.01,0.29
4,72,7,0.9,0.03,0.31
4,72,7,0.9,-0.02,0.38
4,72,7,0.9,0.1,0.34
4,72,7,0.9,0.07,0.36
4,72,7,0.9,0.01,0.26
4,72,7,0.9,0.08,0.32
4,72,7,0.9,0,0.25
4,72,7,0.9,-0.01,0.23
4,72,7,0.9,0,0.22
4,72,7,0.8,0.04,0.09
4,72,7,0.8,0.01,0.11
4,72,7,0.8,-0.03,0.13
4,72,7,0.8,0.04,0.07
4,72,7,0.9,0.01,0.17
4,72,7,0.9,0.04,0.18
4,72,7,0.9,0.03,0.2
4,72,7,0.8,-0.03,0.15
4,72,7,0.9,0.18,0.58
4,70,7,0.9,0,0.56
4,70,7,0.9,0.02,0.57
4,72,7,0.9,0.02,0.57
4,72,7,0.9,0,0.58
4,72,7,0.9,0.02,0.58
4,72,7,0.9,0.08,0.58
4,72,7,0.9,0.16,0.58
4,72,7,0.9,0.1,0.58
4,70,7,0.9,-0.03,0.55
4,72,7,0.9,-0.01,0.56
4,72,7,0.9,-0.09,0.4
4,72,7,0.9,-0.11,0.42
4,72,7,0.9,-0.1,0.45
4,72,7,0.9,-0.1,0.47
4,72,7,0.9,0.01,0.57
4,72,7,0.9,-0.08,0.52
4,72,7,0.9,-0.02,0.53
4,72,7,0.9,0.01,0.55
4,72,7,0.9,-0.1,0.49
4,70,7,0.9,0.02,0.41
4,70,7,0.9,0.01,0.3
4,70,7,0.9,0.02,0.31
4,70,7,0.9,0.05,0.33
4,70,7,0.9,0.07,0.34
4,70,7,0.9,0.04,0.36
4,70,7,0.9,-0.02,0.37
4,70,7,0.9,-0.04,0.39
4,70,7,0.9,-0.02,0.4
4,70,7,0.9,0.03,0.28
4,70,7,0.9,0.03,0.43
4,70,7,0.9,-0.03,0.45
4,70,7,0.9,-0.03,0.47
4,70,7,0.9,-0.03,0.48
4,70,7,0.9,-0.04,0.49
4,70,7,0.9,-0.06,0.5
4,70,7,0.9,-0.06,0.52
4,70,7,0.9,-0.05,0.53
4,70,7,0.9,-0.04,0.54
4,70,7,0.9,0,0.44
4,67,6,0.9,-0.06,0.11
4,67,6,0.9,-0.06,0.1
4,67,6,0.9,-0.01,0.09
4,67,6,0.9,-0.03,0.12
4,67,6,0.9,0.04,0.08
4,67,6,0.9,-0.01,0.07
4,67,6,0.9,-0.06,0.06
4,67,6,0.9,0.03,0.08
4,67,6,0.9,0,0.13
4,67,6,0.9,-0.05,0.05
4,70,7,0.9,0.01,0.15
4,70,7,0.9,0.03,0.27
4,70,7,0.9,0.01,0.25
4,70,7,0.9,-0.03,0.24
4,70,7,0.9,-0.05,0.22
4,67,6,0.9,0.01,0.14
4,70,7,0.9,0,0.19
4,70,7,0.9,0.02,0.18
4,70,7,0.9,0.02,0.17
4,70,7,0.9,-0.03,0.21
4,67,6,0.9,0.02,-0.05
4,67,6,0.9,-0.07,-0.13
4,67,6,0.9,0,-0.12
4,67,6,0.9,0.07,-0.11
4,67,6,0.9,0.05,-0.1
4,67,6,0.9,-0.02,-0.09
4,67,6,0.9,-0.06,-0.08
4,67,6,0.9,-0.04,-0.06
4,67,6,0.9,0.06,-0.04
4,67,6,0.9,-0.06,-0.14
4,67,6,0.9,0.02,-0.02
4,67,6,0.9,0.01,0.04
4,67,6,0.9,0.08,0.03
4,67,6,0.9,0.1,0.03
4,67,6,0.9,0.04,0.02
4,67,6,0.9,0.06,-0.03
4,67,6,0.9,-0.05,0.01
4,67,6,0.9,-0.04,0
4,67,6,0.9,-0.02,-0.01
4,67,6,0.9,-0.03,0.01
4,65,6,0.9,0.02,-0.14
4,65,6,0.9,-0.02,-0.07
4,65,6,0.9,-0.03,-0.08
4,65,6,0.9,-0.02,-0.08
4,65,6,0.9,0.01,-0.09
4,65,6,0.9,0.02,-0.1
4,65,6,0.9,0.01,-0.11
4,65,6,0.9,0.02,-0.12
4,65,6,0.9,0.03,-0.13
4,65,6,0.9,0,-0.06
4,65,6,0.9,-0.01,-0.14
4,65,6,0.9,-0.05,-0.15
4,65,6,0.9,-0.06,-0.16
4,65,6,0.9,-0.06,-0.16
4,65,6,0.9,-0.04,-0.16
4,65,6,0.9,0.02,-0.16
4,65,6,0.9,0.08,-0.16
4,65,6,0.9,0.09,-0.15
4,67,6,0.9,0.02,-0.15
4,65,6,0.9,-0.04,-0.15
4,65,6,0.9,-0.05,-0.07
4,65,6,0.9,-0.06,-0.08
4,65,6,0.9,-0.02,-0.1
4,65,6,0.9,-0.01,-0.06
4,65,6,0.9,0.08,-0.12
4,65,6,0.9,0.12,-0.13
4,65,6,0.9,0.14,-0.14
4,65,6,0.9,0.03,-0.11
4,65,6,0.9,0.02,-0.05
4,65,6,0.9,0.09,-0.15
4,65,6,0.9,0.01,-0.04
4,65,6,0.9,0.03,-0.06
4,65,6,0.9,0.06,-0.05
4,65,6,0.9,0.07,-0.05
4,65,6,0.9,0.05,-0.04
4,65,6,0.9,0.03,-0.05
4,65,6,0.9,-0.06,-0.04
4,65,6,0.9,-0.06,-0.04
4,65,6,0.9,-0.03,-0.04
4,65,6,0.9,-0.01,-0.04
4,65,6,0.9,0.01,0.02
4,65,6,0.9,0.05,0.02
4,65,6,0.9,0.09,0.01
4,65,6,0.9,0.08,0
4,65,6,0.9,0.03,-0.01
4,65,6,0.9,0,-0.02
4,65,6,0.9,0.01,-0.03
4,65,6,0.9,0.09,-0.05
4,65,6,0.9,0.06,-0.06
4,65,6,0.9,0.06,-0.04
4,65,6,0.9,-0.02,-0.08
4,65,6,0.9,0.01,-0.15
4,65,6,0.9,-0.06,-0.14
4,65,6,0.9,-0.11,-0.14
4,65,6,0.9,-0.13,-0.13
4,65,6,0.9,0.01,-0.07
4,65,6,0.9,-0.1,-0.12
4,65,6,0.9,-0.07,-0.1
4,65,6,0.9,-0.04,-0.09
4,65,6,0.9,-0.13,-0.12
4,68,6,0.9,-0.02,0.07
4,68,6,0.9,-0.02,0.09
4,68,6,0.9,0.04,0.08
4,68,6,0.9,0.07,0.08
4,68,6,0.9,0.05,0.08
4,68,6,0.9,0.01,0.07
4,68,6,0.9,0.01,0.07
4,68,6,0.9,0.03,0.07
4,68,6,0.9,0.02,0.07
4,68,6,0.9,-0.04,0.09
4,68,6,0.9,-0.03,0.07
4,68,6,0.9,0,0.06
4,65,6,0.9,0.01,0.03
4,65,6,0.9,0.03,0.04
4,65,6,0.9,0.01,0.04
4,68,6,0.9,-0.02,0.07
4,65,6,0.9,-0.1,0.05
4,68,6,0.9,-0.08,0.06
4,68,6,0.9,-0.02,0.06
4,65,6,0.9,-0.06,0.05
4,71,6,0.8,-0.06,0.1
4,68,6,0.9,0.02,0.13
4,71,6,0.8,0,0.11
4,68,6,0.9,0,0.11
4,68,6,0.9,0,0.11
4,68,6,0.9,0.01,0.12
4,68,6,0.9,0.03,0.12
4,68,6,0.9,0.06,0.12
4,68,6,0.9,0.05,0.13
4,71,6,0.8,-0.02,0.1
4,68,6,0.9,0,0.13
4,68,6,0.9,0.04,0.13
4,68,6,0.9,0.04,0.13
4,68,6,0.9,0,0.13
4,68,6,0.9,-0.06,0.12
4,68,6,0.9,-0.07,0.12
4,68,6,0.9,-0.04,0.11
4,68,6,0.9,-0.01,0.11
4,68,6,0.9,-0.02,0.1
4,68,6,0.9,0.01,0.13
4,71,6,0.8,-0.01,0.01
4,71,6,0.8,0.02,0.01
4,71,6,0.8,0.03,0
4,71,6,0.8,-0.04,0.02
4,71,6,0.8,0.01,0
4,71,6,0.8,0.02,-0.01
4,71,6,0.8,0.03,-0.01
4,71,6,0.8,0.02,0
4,71,6,0.8,-0.07,0.02
4,71,6,0.8,0.02,-0.01
4,71,6,0.8,-0.05,0.03
4,71,6,0.8,-0.09,0.09
4,71,6,0.8,-0.07,0.08
4,71,6,0.8,-0.03,0.07
4,71,6,0.8,0.02,0.06
4,71,6,0.8,-0.08,0.03
4,71,6,0.8,0.1,0.05
4,71,6,0.8,0.08,0.04
4,71,6,0.8,0.01,0.04
4,71,6,0.8,0.07,0.05
4,72,6,0.8,-0.12,-0.15
4,72,6,0.8,-0.09,-0.16
4,72,6,0.8,0.01,-0.16
4,72,6,0.8,0.1,-0.16
4,72,6,0.8,0.13,-0.15
4,72,6,0.8,0.07,-0.15
4,72,6,0.8,-0.02,-0.14
4,72,6,0.8,-0.06,-0.11
4,72,6,0.8,0.01,-0.1
4,72,6,0.8,-0.07,-0.13
4,71,6,0.8,0.09,-0.08
4,72,6,0.8,0.07,-0.09
4,71,6,0.8,-0.03,-0.02
4,71,6,0.8,-0.03,-0.03
4,71,6,0.8,-0.03,-0.03
4,71,6,0.8,-0.01,-0.02
4,71,6,0.8,-0.03,-0.05
4,71,6,0.8,0.01,-0.06
4,71,6,0.8,0.06,-0.07
4,71,6,0.8,-0.03,-0.04
4,72,6,0.8,0.15,0.21
4,72,6,0.8,-0.22,1.04
4,72,6,0.8,-0.26,0.93
4,72,6,0.8,-0.19,0.82
4,72,6,0.8,-0.12,0.7
4,72,6,0.8,-0.19,0.59
4,72,6,0.8,-0.35,0.48
4,72,6,0.8,-0.41,0.38
4,72,6,0.8,-0.22,0.29
4,72,6,0.8,0.43,0.13
4,72,6,0.8,0.02,-0.12
4,72,6,0.8,0.25,0.01
4,72,6,0.8,0.45,0.06
4,72,6,0.8,-0.02,-0.13
4,72,6,0.8,0.01,-0.1
4,72,6,0.8,-0.09,-0.14
4,72,6,0.8,-0.12,-0.07
4,72,6,0.8,-0.12,-0.05
4,72,6,0.8,0.01,-0.03
4,72,6,0.8,-0.05,-0.09
4,74,6,0.8,-0.37,2.11
4,74,6,0.8,-0.75,2.2
4,74,6,0.8,-0.89,2.29
4,74,6,0.8,-0.6,2.34
4,74,6,0.8,-0.31,2.34
4,74,6,0.8,-0.24,2.31
4,74,6,0.8,-0.33,2.26
4,74,6,0.8,-0.41,2.19
4,74,6,0.8,-0.16,2.03
4,74,6,0.8,-0.04,2.07
4,74,6,0.8,0.3,1.86
4,72,6,0.8,-0.06,1.14
4,74,6,0.8,0.11,1.24
4,74,6,0.8,0.22,1.33
4,74,6,0.8,0.25,1.42
4,74,6,0.8,0.12,1.95
4,74,6,0.8,0.26,1.59
4,74,6,0.8,0.3,1.68
4,74,6,0.8,0.34,1.77
4,74,6,0.8,0.25,1.51
4,74,6,0.8,-0.88,-0.34
4,74,6,0.8,0.13,-2.12
4,74,6,0.8,-0.07,-1.91
4,74,6,0.8,-0.07,-1.69
4,74,6,0.8,0.04,-1.47
4,74,6,0.8,0.14,-1.24
4,74,6,0.8,0.13,-1.02
4,74,6,0.8,-0.04,-0.8
4,74,6,0.8,-0.39,-0.57
4,74,6,0.8,-1.24,-0.11
4,74,6,0.8,1.3,1.55
4,74,6,0.8,-0.68,0.33
4,74,6,0.8,-0.04,0.54
4,74,6,0.8,0.41,0.74
4,74,6,0.8,0.62,0.94
4,74,6,0.8,0.77,1.14
4,74,6,0.8,1.02,1.35
4,74,6,0.8,-1.18,0.12
4,74,6,0.8,1.31,1.74
4,74,6,0.8,0.82,1.92
4,74,6,0.8,-0.12,-2.47
4,74,6,0.8,0.32,-2.33
4,74,6,0.8,0.51,-2.17
4,74,6,0.8,0.45,-2
4,74,6,0.8,-0.41,-1.21
4,74,6,0.8,0,-1.6
4,74,6,0.8,-0.25,-1.4
4,74,6,0.8,-0.6,-2.58
4,74,6,0.8,0.25,-1.8
4,74,6,0.8,-0.88,-2.67
4,74,6,0.8,-0.87,-2.74
4,74,6,0.8,-0.63,-2.8
4,74,6,0.8,0.78,-2.47
4,74,6,0.8,0.79,-2.61
4,74,6,0.8,0.52,-2.73
4,74,6,0.8,0.48,-2.31
4,74,6,0.8,-0.01,-2.85
4,74,6,0.8,-0.13,-2.86
4,74,6,0.8,-0.33,-2.84
4,74,6,0.8,0.19,-2.81
4,77,6,0.8,0.15,-0.22
4,77,6,0.8,-0.46,-0.16
4,77,6,0.8,-0.66,-0.16
4,77,6,0.8,-0.71,-0.17
4,77,6,0.8,-0.71,-0.17
4,77,6,0.8,-0.76,-0.18
4,77,6,0.8,-0.75,-0.2
4,77,6,0.8,-0.46,-0.21
4,77,6,0.8,0.77,-0.24
4,77,6,0.8,1.03,-0.25
4,74,6,0.8,-0.38,-1.02
4,77,6,0.8,0.51,-0.28
4,77,6,0.8,0.3,-0.29
4,77,6,0.8,0.23,-0.32
4,77,6,0.8,0.2,-0.37
4,74,6,0.8,0.19,-0.45
4,74,6,0.8,0.17,-0.56
4,74,6,0.8,0.05,-0.69
4,74,6,0.8,-0.17,-0.85
4,77,6,0.8,0.84,-0.26
4,77,6,0.8,0.09,-0.13
4,77,6,0.8,0.16,-0.09
4,77,6,0.8,0.25,-0.04
4,77,6,0.8,0.13,0.02
4,77,6,0.8,0.12,-0.15
4,77,6,0.8,-0.68,0.13
4,74,6,0.8,-0.83,0.18
4,74,6,0.8,-0.54,0.23
4,77,6,0.8,-0.25,0.08
4,74,6,0.8,-0.03,0.28
4,77,6,0.8,0.2,-0.16
4,77,6,0.8,0.34,-0.18
4,77,6,0.8,-0.22,-0.16
4,77,6,0.8,-0.06,-0.17
4,77,6,0.8,0.03,-0.17
4,77,6,0.8,0.27,-0.17
4,77,6,0.8,0.35,-0.18
4,77,6,0.8,0.45,-0.18
4,77,6,0.8,0.42,-0.18
4,77,6,0.8,0.18,-0.18
4,74,6,0.8,0.06,0.55
4,74,6,0.8,0.08,0.46
4,74,6,0.8,-0.12,0.48
4,74,6,0.8,-0.21,0.5
4,74,6,0.8,-0.2,0.52
4,74,6,0.8,-0.09,0.53
4,74,6,0.8,0.06,0.54
4,74,6,0.8,0.13,0.55
4,74,6,0.8,-0.11,0.54
4,74,6,0.8,0.3,0.44
4,74,6,0.8,-0.08,0.53
4,74,6,0.8,0.28,0.32
4,74,6,0.8,0.18,0.36
4,74,6,0.8,-0.06,0.39
4,74,6,0.8,-0.07,0.42
4,74,6,0.8,-0.19,0.54
4,74,6,0.8,0.42,0.47
4,74,6,0.8,0.42,0.5
4,74,6,0.8,0.18,0.52
4,74,6,0.8,0.18,0.45
4,70,6,0.9,0.05,0.59
4,70,6,0.9,-0.14,0.89
4,70,6,0.9,-0.41,0.85
4,70,6,0.9,-0.39,0.81
4,70,6,0.9,-0.12,0.78
4,70,6,0.9,0.23,0.73
4,70,6,0.9,0.48,0.69
4,70,6,0.9,0.51,0.65
4,70,6,0.9,0.33,0.62
4,70,6,0.9,0.22,0.93
4,70,6,0.9,-0.16,0.58
4,74,6,0.8,-0.15,0.54
4,74,6,0.8,-0.16,0.52
4,74,6,0.8,-0.3,0.5
4,74,6,0.8,-0.42,0.48
4,74,6,0.8,-0.32,0.47
4,74,6,0.8,-0.02,0.45
4,74,6,0.8,0.29,0.44
4,74,6,0.8,0.41,0.44
4,74,6,0.8,-0.21,0.56
4,70,6,0.9,0,0.87
4,70,6,0.9,-0.17,0.8
4,70,6,0.9,-0.26,0.72
4,70,6,0.9,0.16,0.93
4,70,6,0.9,0.06,0.53
4,70,6,0.9,0.29,0.44
4,70,6,0.9,0.3,0.34
4,70,6,0.9,-0.18,0.63
4,70,6,0.9,0.3,0.97
4,70,6,0.9,0.1,0.24
4,70,6,0.9,0.41,1.04
4,70,6,0.9,0.39,0.98
4,70,6,0.9,0.23,1.02
4,70,6,0.9,-0.16,1.06
4,70,6,0.9,-0.49,1.09
4,70,6,0.9,0.39,1.01
4,70,6,0.9,-0.33,1.1
4,70,6,0.9,0.02,1.09
4,70,6,0.9,0.3,1.07
4,70,6,0.9,-0.55,1.1
4,70,6,0.9,0.15,-0.45
4,70,6,0.9,0.3,-0.48
4,70,6,0.9,0.39,-0.5
4,70,6,0.9,0.44,-0.51
4,70,6,0.9,0.43,-0.51
4,70,6,0.9,0.28,-0.5
4,70,6,0.9,0.03,-0.49
4,70,6,0.9,-0.23,-0.44
4,70,6,0.9,-0.27,-0.42
4,70,6,0.9,-0.16,-0.47
4,70,6,0.9,-0.29,-0.37
4,70,6,0.9,-0.08,0.14
4,70,6,0.9,-0.1,0.05
4,70,6,0.9,-0.02,-0.04
4,70,6,0.9,0.01,-0.12
4,70,6,0.9,-0.33,-0.39
4,70,6,0.9,-0.05,-0.25
4,70,6,0.9,-0.06,-0.29
4,70,6,0.9,-0.16,-0.33
4,70,6,0.9,-0.03,-0.19
4,70,6,0.9,-0.17,0
4,67,6,0.9,0.4,-0.26
4,67,6,0.9,0.25,-0.18
4,67,6,0.9,0.07,-0.11
4,67,6,0.9,0.05,-0.06
4,67,6,0.9,0.13,-0.02
4,67,6,0.9,0.08,0.01
4,70,6,0.9,-0.13,0.02
4,70,6,0.9,-0.26,0.01
4,67,6,0.9,0.39,-0.35
4,70,6,0.9,0.02,-0.03
4,70,6,0.9,0.03,-0.11
4,70,6,0.9,-0.05,-0.42
4,70,6,0.9,-0.21,-0.38
4,70,6,0.9,-0.25,-0.33
4,70,6,0.9,0.1,-0.07
4,70,6,0.9,-0.23,-0.25
4,70,6,0.9,-0.22,-0.2
4,70,6,0.9,-0.13,-0.16
4,70,6,0.9,-0.23,-0.29
4,67,6,0.9,0.29,-0.55
4,67,6,0.9,-0.46,-1
4,67,6,0.9,0.11,-0.69
4,67,6,0.9,0.01,-0.75
4,67,6,0.9,-0.09,-0.81
4,67,6,0.9,-0.19,-0.86
4,67,6,0.9,-0.32,-0.91
4,67,6,0.9,-0.46,-0.95
4,67,6,0.9,-0.52,-0.98
4,67,6,0.9,0.21,-0.62
4,67,6,0.9,-0.34,-1.01
4,67,6,0.9,-0.21,-0.98
4,67,6,0.9,-0.13,-0.94
4,67,6,0.9,0,-0.88
4,67,6,0.9,0.13,-0.81
4,67,6,0.9,0.18,-0.73
4,67,6,0.9,0.17,-0.64
4,67,6,0.9,0.18,-0.54
4,67,6,0.9,0.27,-0.45
4,67,6,0.9,-0.25,-1
4,66,6,1,-0.13,0.24
4,66,6,1,-0.14,0.27
4,66,6,1,-0.19,0.29
4,66,6,1,-0.15,0.21
4,66,6,1,-0.23,0.28
4,66,6,1,-0.15,0.25
4,66,6,1,0.02,0.2
4,66,6,1,-0.24,0.29
4,66,6,1,-0.17,0.16
4,66,6,1,0.25,0.15
4,66,6,1,-0.17,0.06
4,67,6,0.9,0.34,-0.49
4,67,6,0.9,0.33,-0.42
4,67,6,0.9,0.31,-0.35
4,67,6,0.9,0.3,-0.28
4,66,6,1,-0.19,0.11
4,66,6,1,0.19,-0.14
4,66,6,1,0.05,-0.07
4,66,6,1,-0.09,0
4,67,6,0.9,0.28,-0.21
4,66,6,1,-0.26,-0.69
4,62,6,1,0.07,-0.65
4,62,6,1,-0.04,-0.69
4,66,6,1,-0.18,-0.73
4,66,6,1,-0.28,-0.74
4,66,6,1,-0.32,-0.75
4,66,6,1,-0.32,-0.74
4,66,6,1,-0.29,-0.72
4,66,6,1,-0.16,-0.66
4,62,6,1,0.09,-0.59
4,66,6,1,0.28,-0.54
4,66,6,1,0.44,0.1
4,66,6,1,0.46,0.03
